Time,Family,Abundance,Abundance.family,Sample
8,Enterobacteriaceae,76286,0.8476222222222223,m4
8,Erysipelotrichaceae,0,0,m4
8,Lachnospiraceae,0,0,m4
8,Muribaculaceae,0,0,m4
8,Paenibacillaceae,13714,0.15237777777777778,m4
8,Ruminococcaceae,0,0,m4
9,Bacillaceae,18,2.336115040687337e-4,m4
9,Beijerinckiaceae,0,0,m4
9,Caulobacteraceae,0,0,m4
9,Enterobacteriaceae,48443,0.6287134495334259,m4
9,Erysipelotrichaceae,0,0,m4
9,Lachnospiraceae,0,0,m4
9,Muribaculaceae,0,0,m4
9,Paenibacillaceae,28590,0.37105293896250535,m4
9,Ruminococcaceae,0,0,m4
10,Bacillaceae,0,0,m4
10,Beijerinckiaceae,0,0,m4
10,Caulobacteraceae,0,0,m4
10,Enterobacteriaceae,50756,0.5775734541068299,m4
10,Erysipelotrichaceae,0,0,m4
10,Lachnospiraceae,0,0,m4
10,Muribaculaceae,0,0,m4
10,Paenibacillaceae,37122,0.4224265458931701,m4
10,Ruminococcaceae,0,0,m4
11,Bacillaceae,0,0,m4
11,Beijerinckiaceae,0,0,m4
11,Caulobacteraceae,0,0,m4
11,Enterobacteriaceae,43334,0.4814888888888889,m4
11,Erysipelotrichaceae,31,3.444444444444444e-4,m4
11,Lachnospiraceae,0,0,m4
11,Muribaculaceae,0,0,m4
11,Paenibacillaceae,46598,0.5177555555555555,m4
11,Ruminococcaceae,37,4.111111111111111e-4,m4
12,Bacillaceae,0,0,m4
12,Beijerinckiaceae,0,0,m4
12,Caulobacteraceae,0,0,m4
12,Enterobacteriaceae,39899,0.44332222222222223,m4
12,Erysipelotrichaceae,112,0.0012444444444444445,m4
12,Lachnospiraceae,7,7.777777777777778e-5,m4
12,Muribaculaceae,0,0,m4
12,Paenibacillaceae,49118,0.5457555555555555,m4
12,Ruminococcaceae,864,0.0096,m4
13,Bacillaceae,0,0,m4
13,Beijerinckiaceae,0,0,m4
13,Caulobacteraceae,0,0,m4
13,Enterobacteriaceae,31278,0.3946750788643533,m4
13,Erysipelotrichaceae,1528,0.019280757097791798,m4
13,Lachnospiraceae,47,5.930599369085174e-4,m4
13,Muribaculaceae,0,0,m4
13,Paenibacillaceae,43196,0.5450599369085174,m4
13,Ruminococcaceae,3201,0.04039116719242902,m4
17,Bacillaceae,0,0,m4
17,Beijerinckiaceae,0,0,m4
17,Caulobacteraceae,0,0,m4
17,Enterobacteriaceae,34736,0.38595555555555555,m4
17,Erysipelotrichaceae,507,0.005633333333333333,m4
17,Lachnospiraceae,83,9.222222222222222e-4,m4
17,Muribaculaceae,0,0,m4
17,Paenibacillaceae,47914,0.5323777777777777,m4
17,Ruminococcaceae,6760,0.07511111111111111,m4
19,Bacillaceae,14,1.6149311923959812e-4,m4
19,Beijerinckiaceae,0,0,m4
19,Caulobacteraceae,0,0,m4
19,Enterobacteriaceae,35740,0.41226886297308835,m4
19,Erysipelotrichaceae,1629,0.018790877945807524,m4
19,Lachnospiraceae,237,0.0027338478042703393,m4
19,Muribaculaceae,0,0,m4
19,Paenibacillaceae,44040,0.5080112122365643,m4
19,Ruminococcaceae,5031,0.05803370592102986,m4
